id;name;geoid;geoname;value;datetime
10037;Generación medida Eólica;23;Cádiz;135.927;2015-01-01T00:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;174.235;2015-01-01T01:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;202.542;2015-01-01T02:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;216.803;2015-01-01T03:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;184.877;2015-01-01T04:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;170.161;2015-01-01T05:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;178.808;2015-01-01T06:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;167.82;2015-01-01T07:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;96.919;2015-01-01T08:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;72.27;2015-01-01T09:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;95.369;2015-01-01T10:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;223.559;2015-01-01T11:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;463.664;2015-01-01T12:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;805.379;2015-01-01T13:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;932.842;2015-01-01T14:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;941.017;2015-01-01T15:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;936.667;2015-01-01T16:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;858.528;2015-01-01T17:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;719.542;2015-01-01T18:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;649.144;2015-01-01T19:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;602.491;2015-01-01T20:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;620.91;2015-01-01T21:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;588.799;2015-01-01T22:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;609.436;2015-01-01T23:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;587.507;2015-01-02T00:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;478.067;2015-01-02T01:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;423.899;2015-01-02T02:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;384.386;2015-01-02T03:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;413.272;2015-01-02T04:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;429.948;2015-01-02T05:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;467.36;2015-01-02T06:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;496.999;2015-01-02T07:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;505.678;2015-01-02T08:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;498.33;2015-01-02T09:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;437.985;2015-01-02T10:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;457.337;2015-01-02T11:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;382.765;2015-01-02T12:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;421.958;2015-01-02T13:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;397.225;2015-01-02T14:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;408.907;2015-01-02T15:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;426.639;2015-01-02T16:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;395.334;2015-01-02T17:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;359.87;2015-01-02T18:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;387.444;2015-01-02T19:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;343.428;2015-01-02T20:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;324.439;2015-01-02T21:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;399.729;2015-01-02T22:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;424.329;2015-01-02T23:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;402.27;2015-01-03T00:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;462.904;2015-01-03T01:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;483.792;2015-01-03T02:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;477.234;2015-01-03T03:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;415.594;2015-01-03T04:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;377.282;2015-01-03T05:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;367.839;2015-01-03T06:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;384.346;2015-01-03T07:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;383.214;2015-01-03T08:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;430.276;2015-01-03T09:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;403.335;2015-01-03T10:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;480.121;2015-01-03T11:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;506.632;2015-01-03T12:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;512.45;2015-01-03T13:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;484.795;2015-01-03T14:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;449.297;2015-01-03T15:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;383.493;2015-01-03T16:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;296.638;2015-01-03T17:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;265.062;2015-01-03T18:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;261.1;2015-01-03T19:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;250.296;2015-01-03T20:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;232.176;2015-01-03T21:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;215.761;2015-01-03T22:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;217.645;2015-01-03T23:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;212.053;2015-01-04T00:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;208.511;2015-01-04T01:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;182.893;2015-01-04T02:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;148.884;2015-01-04T03:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;129.139;2015-01-04T04:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;134.579;2015-01-04T05:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;108.408;2015-01-04T06:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;60.47;2015-01-04T07:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;20.615;2015-01-04T08:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;18.162;2015-01-04T09:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;9.858;2015-01-04T10:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;4.527;2015-01-04T11:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;1.482;2015-01-04T12:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;2.633;2015-01-04T13:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;8.043;2015-01-04T14:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;10.33;2015-01-04T15:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;15.169;2015-01-04T16:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;6.394;2015-01-04T17:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;4.253;2015-01-04T18:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;5.356;2015-01-04T19:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;4.44;2015-01-04T20:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;6.325;2015-01-04T21:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;10.66;2015-01-04T22:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;13.253;2015-01-04T23:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;15.543;2015-01-05T00:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;14.874;2015-01-05T01:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;16.155;2015-01-05T02:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;20.306;2015-01-05T03:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;20.272;2015-01-05T04:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;19.089;2015-01-05T05:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;13.427;2015-01-05T06:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;16.876;2015-01-05T07:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;18.677;2015-01-05T08:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;12.727;2015-01-05T09:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;6.625;2015-01-05T10:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;6.692;2015-01-05T11:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;9.105;2015-01-05T12:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;10.47;2015-01-05T13:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;19.738;2015-01-05T14:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;9.839;2015-01-05T15:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;8.419;2015-01-05T16:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;7.233;2015-01-05T17:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;16.743;2015-01-05T18:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;8.935;2015-01-05T19:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;8.596;2015-01-05T20:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;7.301;2015-01-05T21:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;4.842;2015-01-05T22:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;3.144;2015-01-05T23:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;8.353;2015-01-06T00:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;5.267;2015-01-06T01:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;18.579;2015-01-06T02:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;31.632;2015-01-06T03:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;20.22;2015-01-06T04:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;22.817;2015-01-06T05:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;18.82;2015-01-06T06:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;12.192;2015-01-06T07:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;26.792;2015-01-06T08:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;22.337;2015-01-06T09:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;20.419;2015-01-06T10:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;27.908;2015-01-06T11:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;30.354;2015-01-06T12:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;44.413;2015-01-06T13:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;61.979;2015-01-06T14:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;48.159;2015-01-06T15:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;47.957;2015-01-06T16:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;43.786;2015-01-06T17:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;47.557;2015-01-06T18:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;49.718;2015-01-06T19:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;53.01;2015-01-06T20:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;60.551;2015-01-06T21:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;60.106;2015-01-06T22:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;42.34;2015-01-06T23:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;48.009;2015-01-07T00:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;51.693;2015-01-07T01:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;50.701;2015-01-07T02:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;52.732;2015-01-07T03:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;42.21;2015-01-07T04:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;19.007;2015-01-07T05:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;11.058;2015-01-07T06:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;3.915;2015-01-07T07:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;5.416;2015-01-07T08:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;12.158;2015-01-07T09:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;15.921;2015-01-07T10:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;11.739;2015-01-07T11:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;13.023;2015-01-07T12:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;21.566;2015-01-07T13:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;31.523;2015-01-07T14:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;38.021;2015-01-07T15:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;42.259;2015-01-07T16:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;38.995;2015-01-07T17:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;50.342;2015-01-07T18:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;63.779;2015-01-07T19:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;75.362;2015-01-07T20:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;91.153;2015-01-07T21:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;126.821;2015-01-07T22:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;160.541;2015-01-07T23:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;202.857;2015-01-08T00:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;211.537;2015-01-08T01:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;211.752;2015-01-08T02:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;215.952;2015-01-08T03:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;199.027;2015-01-08T04:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;193.459;2015-01-08T05:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;231.198;2015-01-08T06:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;248.279;2015-01-08T07:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;279.285;2015-01-08T08:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;276.469;2015-01-08T09:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;335.134;2015-01-08T10:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;405.054;2015-01-08T11:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;408.765;2015-01-08T12:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;487.801;2015-01-08T13:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;574.444;2015-01-08T14:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;636.101;2015-01-08T15:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;616.583;2015-01-08T16:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;466.483;2015-01-08T17:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;459.135;2015-01-08T18:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;537.506;2015-01-08T19:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;563.645;2015-01-08T20:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;618.456;2015-01-08T21:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;664.966;2015-01-08T22:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;638.412;2015-01-08T23:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;603.82;2015-01-09T00:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;473.637;2015-01-09T01:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;397.169;2015-01-09T02:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;397.92;2015-01-09T03:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;491.108;2015-01-09T04:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;619.268;2015-01-09T05:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;798.889;2015-01-09T06:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;973.225;2015-01-09T07:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;985.77;2015-01-09T08:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;989.272;2015-01-09T09:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;1001.971;2015-01-09T10:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;997.342;2015-01-09T11:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;977.551;2015-01-09T12:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;1004.525;2015-01-09T13:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;998.525;2015-01-09T14:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;979.097;2015-01-09T15:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;1004.162;2015-01-09T16:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;959.246;2015-01-09T17:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;881.964;2015-01-09T18:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;794.306;2015-01-09T19:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;846.508;2015-01-09T20:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;927.382;2015-01-09T21:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;841.429;2015-01-09T22:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;743.353;2015-01-09T23:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;656.529;2015-01-10T00:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;602.272;2015-01-10T01:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;640.177;2015-01-10T02:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;658.976;2015-01-10T03:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;699.334;2015-01-10T04:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;677.25;2015-01-10T05:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;641.695;2015-01-10T06:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;589.936;2015-01-10T07:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;543.338;2015-01-10T08:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;455.639;2015-01-10T09:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;342.54;2015-01-10T10:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;274.7;2015-01-10T11:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;230.403;2015-01-10T12:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;227.651;2015-01-10T13:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;150.025;2015-01-10T14:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;80.793;2015-01-10T15:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;33.958;2015-01-10T16:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;35.346;2015-01-10T17:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;8.939;2015-01-10T18:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;3.873;2015-01-10T19:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;3.581;2015-01-10T20:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;1.129;2015-01-10T21:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;2.505;2015-01-10T22:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;6.892;2015-01-10T23:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;15.551;2015-01-11T00:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;12.165;2015-01-11T01:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;9.539;2015-01-11T02:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;11.453;2015-01-11T03:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;25.346;2015-01-11T04:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;41.812;2015-01-11T05:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;45.139;2015-01-11T06:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;34.971;2015-01-11T07:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;33.064;2015-01-11T08:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;59.101;2015-01-11T09:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;58.137;2015-01-11T10:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;40.882;2015-01-11T11:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;30.691;2015-01-11T12:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;51.355;2015-01-11T13:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;48.15;2015-01-11T14:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;59.832;2015-01-11T15:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;57.009;2015-01-11T16:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;45.332;2015-01-11T17:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;72.488;2015-01-11T18:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;45.499;2015-01-11T19:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;46.668;2015-01-11T20:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;37.386;2015-01-11T21:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;41.032;2015-01-11T22:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;39.171;2015-01-11T23:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;10.647;2015-01-12T00:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;9.133;2015-01-12T01:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;47.049;2015-01-12T02:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;117.884;2015-01-12T03:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;173.062;2015-01-12T04:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;409.756;2015-01-12T05:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;661.413;2015-01-12T06:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;898.062;2015-01-12T07:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;1035.16;2015-01-12T08:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;1017.692;2015-01-12T09:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;1018.996;2015-01-12T10:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;1010.04;2015-01-12T11:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;999.741;2015-01-12T12:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;1000.523;2015-01-12T13:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;959.535;2015-01-12T14:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;934.615;2015-01-12T15:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;918.307;2015-01-12T16:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;922.912;2015-01-12T17:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;861.232;2015-01-12T18:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;885.006;2015-01-12T19:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;903.904;2015-01-12T20:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;899.85;2015-01-12T21:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;902.3;2015-01-12T22:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;881.908;2015-01-12T23:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;855.262;2015-01-13T00:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;849.422;2015-01-13T01:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;749.031;2015-01-13T02:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;556.086;2015-01-13T03:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;509;2015-01-13T04:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;507.259;2015-01-13T05:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;498.088;2015-01-13T06:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;393.155;2015-01-13T07:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;359.846;2015-01-13T08:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;301.309;2015-01-13T09:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;254.603;2015-01-13T10:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;256.053;2015-01-13T11:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;205.799;2015-01-13T12:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;115.76;2015-01-13T13:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;59.679;2015-01-13T14:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;24.521;2015-01-13T15:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;12.353;2015-01-13T16:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;6.738;2015-01-13T17:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;6.445;2015-01-13T18:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;11.715;2015-01-13T19:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;11.959;2015-01-13T20:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;27.463;2015-01-13T21:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;22.695;2015-01-13T22:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;13.571;2015-01-13T23:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;11.709;2015-01-14T00:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;9.146;2015-01-14T01:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;6.597;2015-01-14T02:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;5.946;2015-01-14T03:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;8.771;2015-01-14T04:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;12.799;2015-01-14T05:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;7.736;2015-01-14T06:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;8.236;2015-01-14T07:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;9.454;2015-01-14T08:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;5.651;2015-01-14T09:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;1.266;2015-01-14T10:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;3.328;2015-01-14T11:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;2.33;2015-01-14T12:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;11.961;2015-01-14T13:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;26.073;2015-01-14T14:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;16.143;2015-01-14T15:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;10.47;2015-01-14T16:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;9.853;2015-01-14T17:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;9.772;2015-01-14T18:00:00+01:00
10037;Generación medida Eólica;23;Cádiz;10.581;2015-01-14T19:00:00+01:00
